order_id,order_date,customer_id,staff_id,order_status,required_date,customer_id_1,customer_first_name,customer_last_name,customer_phone,customer_email,customer_street,customer_city,customer_state,customer_zip_code,product_id,quantity,list_price,discount,product_name,brand_id,category_id,model_year,category_name,brand_name,staff_first_name,staff_last_name,manager_id
416,2016-09-03,1377,7,4,2016-09-04,1377,Johana,Jacobson,(507) 407-9384,johana.jacobson@gmail.com,29 San Juan St. ,Rochester,NY,14606,14,1,269.99,0.07,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
416,2016-09-03,1377,7,4,2016-09-04,1377,Johana,Jacobson,(507) 407-9384,johana.jacobson@gmail.com,29 San Juan St. ,Rochester,NY,14606,24,1,549.99,0.1,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
420,2016-09-05,72,3,4,2016-09-06,72,Petronila,Norris,NULL,petronila.norris@aol.com,72 South Marshall Lane ,South El Monte,CA,91733,17,2,429.0,0.2,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Genna,Serrano,2
420,2016-09-05,72,3,4,2016-09-06,72,Petronila,Norris,NULL,petronila.norris@aol.com,72 South Marshall Lane ,South El Monte,CA,91733,15,2,529.99,0.1,Electra Moto 1 - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
420,2016-09-05,72,3,4,2016-09-06,72,Petronila,Norris,NULL,petronila.norris@aol.com,72 South Marshall Lane ,South El Monte,CA,91733,3,2,999.99,0.05,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Genna,Serrano,2
436,2016-09-16,791,7,4,2016-09-19,791,Yun,Nelson,NULL,yun.nelson@hotmail.com,529 Durham Street ,Ballston Spa,NY,12020,3,1,999.99,0.05,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
436,2016-09-16,791,7,4,2016-09-19,791,Yun,Nelson,NULL,yun.nelson@hotmail.com,529 Durham Street ,Ballston Spa,NY,12020,23,1,299.99,0.2,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
574,2016-11-26,833,7,4,2016-11-27,833,Leone,Emerson,NULL,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,26,1,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
574,2016-11-26,833,7,4,2016-11-27,833,Leone,Emerson,NULL,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,13,2,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
574,2016-11-26,833,7,4,2016-11-27,833,Leone,Emerson,NULL,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,12,2,549.99,0.1,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
574,2016-11-26,833,7,4,2016-11-27,833,Leone,Emerson,NULL,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,23,2,299.99,0.1,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
574,2016-11-26,833,7,4,2016-11-27,833,Leone,Emerson,NULL,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,11,2,1680.99,0.05,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Venita,Daniel,5
578,2016-11-27,819,7,4,2016-11-28,819,Yahaira,Robertson,NULL,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,13760,21,1,269.99,0.07,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
578,2016-11-27,819,7,4,2016-11-28,819,Yahaira,Robertson,NULL,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,13760,18,2,449.0,0.05,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
578,2016-11-27,819,7,4,2016-11-28,819,Yahaira,Robertson,NULL,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,13760,8,2,1799.99,0.2,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
606,2016-12-11,18,7,4,2016-12-12,18,Georgetta,Hardin,NULL,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424,6,2,469.99,0.2,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
606,2016-12-11,18,7,4,2016-12-12,18,Georgetta,Hardin,NULL,georgetta.hardin@aol.com,474 Chapel Dr. ,Canandaigua,NY,14424,18,2,449.0,0.05,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
623,2016-12-24,678,6,4,2016-12-26,678,Myron,Johns,NULL,myron.johns@msn.com,5 N. Woodsman Rd. ,Whitestone,NY,11357,8,1,1799.99,0.07,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Marcelene,Boyer,5
641,2017-01-07,673,3,4,2017-01-10,673,Adam,Henderson,NULL,adam.henderson@hotmail.com,167 James St. ,Los Banos,CA,93635,15,1,529.99,0.05,Electra Moto 1 - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
641,2017-01-07,673,3,4,2017-01-10,673,Adam,Henderson,NULL,adam.henderson@hotmail.com,167 James St. ,Los Banos,CA,93635,62,1,3499.99,0.2,Trek Boone 7 - 2017,9,4,2017,Cyclocross Bicycles,Trek,Genna,Serrano,2
641,2017-01-07,673,3,4,2017-01-10,673,Adam,Henderson,NULL,adam.henderson@hotmail.com,167 James St. ,Los Banos,CA,93635,64,1,489.99,0.2,Electra Townie Original 7D - 2017,1,3,2017,Cruisers Bicycles,Electra,Genna,Serrano,2
648,2017-01-09,684,6,4,2017-01-11,684,Jenny,Bell,NULL,jenny.bell@hotmail.com,38 Crescent St. ,Niagara Falls,NY,14304,24,1,549.99,0.07,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
697,2017-02-06,562,2,4,2017-02-08,562,Alejandro,Norman,NULL,alejandro.norman@yahoo.com,8918 Marsh Lane ,Upland,CA,91784,5,2,1320.99,0.05,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Mireya,Copeland,1
715,2017-02-15,12,6,3,2017-02-15,12,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,61,2,4999.99,0.1,Trek Powerfly 8 FS Plus - 2017,9,5,2017,Electric Bikes,Trek,Marcelene,Boyer,5
715,2017-02-15,12,6,3,2017-02-15,12,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,50,1,5999.99,0.2,Trek Silque SLR 7 Women's - 2017,9,7,2017,Road Bikes,Trek,Marcelene,Boyer,5
25,2016-01-18,657,6,4,2016-01-21,657,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,23,2,299.99,0.2,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
25,2016-01-18,657,6,4,2016-01-21,657,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,10,2,1549.0,0.2,Surly Straggler - 2016,8,4,2016,Cyclocross Bicycles,Surly,Marcelene,Boyer,5
25,2016-01-18,657,6,4,2016-01-21,657,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,22,1,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
25,2016-01-18,657,6,4,2016-01-21,657,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,14,1,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
25,2016-01-18,657,6,4,2016-01-21,657,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,21,1,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
61,2016-02-06,277,7,4,2016-02-09,277,Mark,Garrett,NULL,mark.garrett@msn.com,285 Rosewood Dr. ,Monroe,NY,10950,15,2,529.99,0.05,Electra Moto 1 - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
61,2016-02-06,277,7,4,2016-02-09,277,Mark,Garrett,NULL,mark.garrett@msn.com,285 Rosewood Dr. ,Monroe,NY,10950,5,2,1320.99,0.2,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Venita,Daniel,5
152,2016-03-29,76,6,4,2016-03-30,76,Parker,Prince,NULL,parker.prince@hotmail.com,21 Sulphur Springs Drive ,Port Jefferson Station,NY,11776,6,2,469.99,0.2,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Marcelene,Boyer,5
152,2016-03-29,76,6,4,2016-03-30,76,Parker,Prince,NULL,parker.prince@hotmail.com,21 Sulphur Springs Drive ,Port Jefferson Station,NY,11776,22,2,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
152,2016-03-29,76,6,4,2016-03-30,76,Parker,Prince,NULL,parker.prince@hotmail.com,21 Sulphur Springs Drive ,Port Jefferson Station,NY,11776,16,2,599.99,0.07,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
232,2016-05-20,1360,3,4,2016-05-23,1360,Latashia,Travis,NULL,latashia.travis@yahoo.com,7877 King Rd. ,Upland,CA,91784,18,1,449.0,0.07,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Genna,Serrano,2
232,2016-05-20,1360,3,4,2016-05-23,1360,Latashia,Travis,NULL,latashia.travis@yahoo.com,7877 King Rd. ,Upland,CA,91784,11,2,1680.99,0.05,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Genna,Serrano,2
232,2016-05-20,1360,3,4,2016-05-23,1360,Latashia,Travis,NULL,latashia.travis@yahoo.com,7877 King Rd. ,Upland,CA,91784,26,2,599.99,0.07,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Genna,Serrano,2
232,2016-05-20,1360,3,4,2016-05-23,1360,Latashia,Travis,NULL,latashia.travis@yahoo.com,7877 King Rd. ,Upland,CA,91784,8,2,1799.99,0.1,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Genna,Serrano,2
271,2016-06-13,350,7,4,2016-06-16,350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St. ,Bay Shore,NY,11706,11,2,1680.99,0.07,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Venita,Daniel,5
271,2016-06-13,350,7,4,2016-06-16,350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St. ,Bay Shore,NY,11706,6,2,469.99,0.05,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
271,2016-06-13,350,7,4,2016-06-16,350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St. ,Bay Shore,NY,11706,13,1,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
271,2016-06-13,350,7,4,2016-06-16,350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St. ,Bay Shore,NY,11706,7,2,3999.99,0.1,Trek Slash 8 27.5 - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
311,2016-07-12,1400,6,4,2016-07-14,1400,Shayla,Hart,NULL,shayla.hart@msn.com,9092 Aspen St. ,Woodhaven,NY,11421,17,2,429.0,0.05,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Marcelene,Boyer,5
311,2016-07-12,1400,6,4,2016-07-14,1400,Shayla,Hart,NULL,shayla.hart@msn.com,9092 Aspen St. ,Woodhaven,NY,11421,5,2,1320.99,0.2,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Marcelene,Boyer,5
322,2016-07-19,924,6,4,2016-07-22,924,Lea,Irwin,NULL,lea.irwin@gmail.com,845 Adams Lane ,New Windsor,NY,12553,13,2,269.99,0.2,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
322,2016-07-19,924,6,4,2016-07-22,924,Lea,Irwin,NULL,lea.irwin@gmail.com,845 Adams Lane ,New Windsor,NY,12553,21,1,269.99,0.07,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
488,2016-10-06,921,6,4,2016-10-09,921,Evelin,Vargas,NULL,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,13,2,269.99,0.07,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
488,2016-10-06,921,6,4,2016-10-09,921,Evelin,Vargas,NULL,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,23,2,299.99,0.05,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
488,2016-10-06,921,6,4,2016-10-09,921,Evelin,Vargas,NULL,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,14580,22,1,269.99,0.05,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
685,2017-01-31,976,7,4,2017-02-03,976,Ayanna,Cherry,NULL,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,Smithtown,NY,11787,48,2,1499.99,0.05,Trek Emonda S 4 - 2017,9,7,2017,Road Bikes,Trek,Venita,Daniel,5
685,2017-01-31,976,7,4,2017-02-03,976,Ayanna,Cherry,NULL,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,Smithtown,NY,11787,107,1,416.99,0.05,Sun Bicycles Cruz 7 - 2017,7,2,2017,Comfort Bicycles,Sun Bicycles,Venita,Daniel,5
722,2017-02-18,1399,7,4,2017-02-20,1399,Angelika,Perry,NULL,angelika.perry@msn.com,7684 South Branch Drive ,Canandaigua,NY,14424,22,2,269.99,0.07,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
722,2017-02-18,1399,7,4,2017-02-20,1399,Angelika,Perry,NULL,angelika.perry@msn.com,7684 South Branch Drive ,Canandaigua,NY,14424,3,1,999.99,0.05,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
722,2017-02-18,1399,7,4,2017-02-20,1399,Angelika,Perry,NULL,angelika.perry@msn.com,7684 South Branch Drive ,Canandaigua,NY,14424,104,2,481.99,0.1,Sun Bicycles Streamway - 2017,7,2,2017,Comfort Bicycles,Sun Bicycles,Venita,Daniel,5
209,2016-05-07,514,6,4,2016-05-08,514,Clarita,Curry,NULL,clarita.curry@hotmail.com,661 Tanglewood Street ,Hollis,NY,11423,13,1,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
258,2016-06-06,107,7,4,2016-06-07,107,Cecil,Hopper,NULL,cecil.hopper@yahoo.com,471 Glenlake Ave. ,Central Islip,NY,11722,8,2,1799.99,0.05,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
258,2016-06-06,107,7,4,2016-06-07,107,Cecil,Hopper,NULL,cecil.hopper@yahoo.com,471 Glenlake Ave. ,Central Islip,NY,11722,4,1,2899.99,0.07,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
258,2016-06-06,107,7,4,2016-06-07,107,Cecil,Hopper,NULL,cecil.hopper@yahoo.com,471 Glenlake Ave. ,Central Islip,NY,11722,19,1,449.0,0.07,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
258,2016-06-06,107,7,4,2016-06-07,107,Cecil,Hopper,NULL,cecil.hopper@yahoo.com,471 Glenlake Ave. ,Central Islip,NY,11722,18,1,449.0,0.05,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
349,2016-08-03,30,3,3,2016-08-03,30,Jamaal,Albert,NULL,jamaal.albert@gmail.com,853 Stonybrook Street ,Torrance,CA,90505,20,2,599.99,0.2,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
463,2016-09-27,964,8,4,2016-09-28,964,Brent,Calderon,(361) 981-8725,brent.calderon@aol.com,3 Thomas St. ,Corpus Christi,TX,78418,13,2,269.99,0.07,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Kali,Vargas,1
469,2016-09-29,1089,7,4,2016-10-02,1089,Chere,Mcfadden,NULL,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,8,2,1799.99,0.1,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
469,2016-09-29,1089,7,4,2016-10-02,1089,Chere,Mcfadden,NULL,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,4,1,2899.99,0.07,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
469,2016-09-29,1089,7,4,2016-10-02,1089,Chere,Mcfadden,NULL,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,14127,15,2,529.99,0.2,Electra Moto 1 - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
599,2016-12-09,1,6,4,2016-12-10,1,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,9,2,2999.99,0.05,Trek Conduit+ - 2016,9,5,2016,Electric Bikes,Trek,Marcelene,Boyer,5
599,2016-12-09,1,6,4,2016-12-10,1,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,22,2,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
599,2016-12-09,1,6,4,2016-12-10,1,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,23,1,299.99,0.07,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
599,2016-12-09,1,6,4,2016-12-10,1,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave. ,Orchard Park,NY,14127,10,2,1549.0,0.1,Surly Straggler - 2016,8,4,2016,Cyclocross Bicycles,Surly,Marcelene,Boyer,5
484,2016-10-06,421,7,4,2016-10-09,421,Iola,Rasmussen,NULL,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,8,2,1799.99,0.1,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
484,2016-10-06,421,7,4,2016-10-09,421,Iola,Rasmussen,NULL,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,24,1,549.99,0.05,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
484,2016-10-06,421,7,4,2016-10-09,421,Iola,Rasmussen,NULL,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,9,2,2999.99,0.05,Trek Conduit+ - 2016,9,5,2016,Electric Bikes,Trek,Venita,Daniel,5
484,2016-10-06,421,7,4,2016-10-09,421,Iola,Rasmussen,NULL,iola.rasmussen@yahoo.com,283 N. Manor Station Dr. ,Monroe,NY,10950,6,1,469.99,0.2,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
555,2016-11-13,212,7,4,2016-11-14,212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,Troy,NY,12180,8,1,1799.99,0.2,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
555,2016-11-13,212,7,4,2016-11-14,212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,Troy,NY,12180,7,1,3999.99,0.1,Trek Slash 8 27.5 - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
555,2016-11-13,212,7,4,2016-11-14,212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,Troy,NY,12180,20,2,599.99,0.07,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
146,2016-03-28,288,3,4,2016-03-30,288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220,3,2,999.99,0.2,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Genna,Serrano,2
146,2016-03-28,288,3,4,2016-03-30,288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220,12,1,549.99,0.1,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
146,2016-03-28,288,3,4,2016-03-30,288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220,20,2,599.99,0.1,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
146,2016-03-28,288,3,4,2016-03-30,288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220,6,2,469.99,0.05,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Genna,Serrano,2
146,2016-03-28,288,3,4,2016-03-30,288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220,2,1,749.99,0.07,Ritchey Timberwolf Frameset - 2016,5,6,2016,Mountain Bikes,Ritchey,Genna,Serrano,2
147,2016-03-28,55,7,4,2016-03-31,55,Diana,Guerra,NULL,diana.guerra@hotmail.com,45 Chapel Ave. ,Merrick,NY,11566,26,2,599.99,0.2,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
18,2016-01-14,541,3,4,2016-01-17,541,Lanita,Burton,NULL,lanita.burton@msn.com,8980 Aspen Avenue ,Coachella,CA,92236,25,2,499.99,0.05,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Genna,Serrano,2
32,2016-01-21,1259,3,4,2016-01-24,1259,Kimbery,Nieves,NULL,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,25,2,499.99,0.1,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Genna,Serrano,2
47,2016-01-29,1234,7,4,2016-01-30,1234,Joshua,Berg,NULL,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,10562,25,2,499.99,0.07,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
52,2016-02-03,767,2,4,2016-02-04,767,Twana,Arnold,(657) 988-1904,twana.arnold@msn.com,47 North Fairground Lane ,Anaheim,CA,92806,25,1,499.99,0.07,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Mireya,Copeland,1
53,2016-02-03,965,6,4,2016-02-04,965,Margit,Osborn,NULL,margit.osborn@yahoo.com,909 Gulf Drive ,Plainview,NY,11803,25,2,499.99,0.1,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
55,2016-02-04,1173,6,4,2016-02-07,1173,Chanel,May,NULL,chanel.may@msn.com,806 Saxton Court ,Garden City,NY,11530,25,2,499.99,0.2,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
63,2016-02-07,1075,7,4,2016-02-09,1075,Dann,Huff,NULL,dann.huff@gmail.com,475 S. Rockville St. ,Huntington Station,NY,11746,25,2,499.99,0.1,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
64,2016-02-07,1185,6,4,2016-02-08,1185,Corine,Stuart,NULL,corine.stuart@msn.com,5 Penn Street ,Clifton Park,NY,12065,25,2,499.99,0.1,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
73,2016-02-12,612,7,4,2016-02-15,612,Gabriel,Wagner,NULL,gabriel.wagner@msn.com,7921 Manhattan Ave. ,Ballston Spa,NY,12020,25,1,499.99,0.07,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
77,2016-02-16,385,2,4,2016-02-19,385,Rochelle,Ward,NULL,rochelle.ward@yahoo.com,7855 La Sierra Street ,Glendora,CA,91740,25,1,499.99,0.2,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Mireya,Copeland,1
79,2016-02-17,529,3,4,2016-02-20,529,Ellena,Clements,NULL,ellena.clements@aol.com,7918 Mulberry Street ,Santa Monica,CA,90403,25,2,499.99,0.07,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Genna,Serrano,2
81,2016-02-17,521,6,4,2016-02-19,521,Max,Charles,NULL,max.charles@gmail.com,695 St Paul Street ,Glen Cove,NY,11542,25,2,499.99,0.05,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
82,2016-02-18,1223,6,4,2016-02-21,1223,Bronwyn,Vargas,NULL,bronwyn.vargas@msn.com,35 James Street ,New Windsor,NY,12553,25,2,499.99,0.1,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
91,2016-02-25,648,2,4,2016-02-27,648,Catrice,Hicks,NULL,catrice.hicks@yahoo.com,403 Inverness Street ,San Pablo,CA,94806,25,1,499.99,0.05,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Mireya,Copeland,1
99,2016-02-29,1165,9,4,2016-03-01,1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,7096 Plumb Branch Road ,Fort Worth,TX,76110,25,2,499.99,0.05,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Layla,Terrell,7
112,2016-03-08,469,6,4,2016-03-11,469,Micki,Rutledge,NULL,micki.rutledge@aol.com,9868 Marvon Street ,Richmond Hill,NY,11418,25,2,499.99,0.07,Electra Townie Original 7D - 2015/2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
